"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",80.527532,2.30467835450961,34.9408983003768,2.1393304334823e-49
"specieslatbiACEMAC",8.0778972962963,2.54791778812068,3.17039165626081,0.00217611753701801
"specieslatbiALNRUB",12.3952309,2.5246486451176,4.90968552157587,4.90594696924237e-06
"specieslatbiPOPTRI",7.17334266666653,3.99182000511487,1.79701055094545,0.0762047953273949
"specieslatbiTHUPLI",10.6968184,2.72693220393231,3.92265652390437,0.000187219843546518
"specieslatbiTSUHET",14.107712,3.99182000511487,3.53415534315757,0.000691300633934648
