"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",88.3811783333333,1.47398058559439,59.9608836080382,5.17009867309537e-67
"specieslatbiACEMAC",4.78532174074074,1.62954685022831,2.93659660050295,0.00435977249238207
"specieslatbiALNRUB",7.6816251,1.61466483210944,4.75741153658776,8.83601113924491e-06
"specieslatbiPOPTRI",4.85841033333327,2.55300926361961,1.9030132019361,0.0607287027207018
"specieslatbiTHUPLI",6.73003326666667,1.74403734862326,3.85888138919693,0.000233263228028974
"specieslatbiTSUHET",8.90040033333333,2.55300926361961,3.48623894952677,0.000807549071609421
