"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",80.2433923333333,2.32193296008408,34.5588756061362,4.79039534950654e-49
"specieslatbiACEMAC",8.33686218518518,2.56699347231939,3.24771460273815,0.00171655251439685
"specieslatbiALNRUB",12.5834857333333,2.54355011850559,4.9472135979481,4.23813520389589e-06
"specieslatbiPOPTRI",7.97322899999996,4.02170585863442,1.98254901782083,0.0509391071598456
"specieslatbiTHUPLI",10.9445365333333,2.74734812857321,3.98367298978494,0.000151409716813605
"specieslatbiTSUHET",14.477964,4.02170585863442,3.599955966177,0.000557266176190494
