"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",83.7208125,1.94064541047938,43.1407056888971,3.45375287376025e-56
"specieslatbiACEMAC",7.04107009259259,2.14546422589512,3.28183989628397,0.00154416013252008
"specieslatbiALNRUB",10.6562821666667,2.12587053487686,5.01266751283324,3.27955485417993e-06
"specieslatbiPOPTRI",6.52762883333342,3.36129645042565,1.94199736012776,0.0557478116559443
"specieslatbiTHUPLI",9.2596889,2.29620261582042,4.03260968182964,0.000127534781055775
"specieslatbiTSUHET",12.0656765,3.36129645042565,3.58959011142028,0.000576604058259887
