"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",82.5550451666666,0.96535866751777,85.5174847903326,6.13989671450368e-106
"specieslatbiALNRUB",4.36124083333333,1.26395119048054,3.4504820013463,0.000783352394600678
"specieslatbiPOPTRI",6.92617970833334,1.44803800127665,4.78314775042293,5.16114619578749e-06
"specieslatbiTHUPLI",7.9139055,1.50440282733138,5.26049629542258,6.73018601419458e-07
"specieslatbiTSUHET",5.50741416666667,3.20173248827389,1.72013564119962,0.0880976669424955
