"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",68.6762284,1.71411281595715,40.0651741009542,2.13539864410632e-69
"specieslatbiALNRUB",7.02465150476191,2.24430049394787,3.12999597144191,0.00221609116554299
"specieslatbiPOPTRI",11.54724135,2.57116922393572,4.49104681345108,1.6953299310189e-05
"specieslatbiTHUPLI",13.0221094095238,2.67125189161201,4.87490882099681,3.51942367224784e-06
"specieslatbiTSUHET",8.48004726666667,5.68506905886938,1.4916348735354,0.138532995390046
