"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",95.2869144,0.235653262209522,404.352197404674,3.68117907973001e-183
"specieslatbiALNRUB",0.790068600000003,0.308542546239546,2.5606471769589,0.0117429911449844
"specieslatbiPOPTRI",1.3601011,0.353479893314282,3.84774671975677,0.000196217153603658
"specieslatbiTHUPLI",1.48111993333334,0.367239085188348,4.03312172660954,9.9374045485269e-05
"specieslatbiTSUHET",0.902378600000004,0.781573451372221,1.15456659692788,0.250661512445404
