"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",91.9561988333333,0.416595305710669,220.732681268373,5.72454691448481e-153
"specieslatbiALNRUB",1.46001845238094,0.545451292166403,2.67671646093659,0.00852143910272104
"specieslatbiPOPTRI",2.49214145833333,0.624892958566003,3.98810936204541,0.000117452392166788
"specieslatbiTHUPLI",2.5789465,0.649216894043763,3.97239585670141,0.00012447310523836
"specieslatbiTSUHET",1.75220516666666,1.38169031846569,1.26816055902629,0.207301985218932
