"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",75.9940493333334,3.3652083771697,22.5822715315026,1.45827303318671e-56
"SitePSPST",-10.7534402791155,1.23392226599749,-8.71484418057931,1.19514114438375e-15
"specieslatbiACEMAC",9.99973167321867,3.59700658756268,2.78001483450006,0.00596256154279948
"specieslatbiALNRUB",16.6506193017062,3.57581335110968,4.65645649444734,5.90553962008129e-06
"specieslatbiPOPTRI",19.0975649147693,3.8786885605055,4.92371702879912,1.792047926374e-06
"specieslatbiTHUPLI",18.6607357739284,3.70542306272694,5.03606078389208,1.07030397725344e-06
"specieslatbiTSUHET",19.1332088062244,4.79894737241171,3.98695949787192,9.42481417079441e-05
