"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",88.240978,1.56854420728692,56.2566088925403,3.33011381160217e-38
"specieslatbiALNRUB",1.92068249999999,2.48008615284498,0.774441846625659,0.443461688212735
"specieslatbiTHUPLI",4.81674700000001,2.21825649112692,2.17141120482105,0.0362111713743389
"specieslatbiTSUHET",3.82209166666667,1.92106647342564,1.98956762794945,0.0538710941137234
