"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",87.1215931111111,1.69595020280432,51.3703721766431,1.00686359251369e-36
"specieslatbiALNRUB",2.76363588888889,2.68153271954306,1.03061800020095,0.309235342337074
"specieslatbiTHUPLI",5.78409455555557,2.39843577791526,2.41161118793147,0.0208212816555162
"specieslatbiTSUHET",4.47836683333333,2.07710631302011,2.1560604795533,0.037473818663266
