"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",94.9507613333333,0.645143730368887,147.177685938359,5.40733736117895e-54
"specieslatbiALNRUB",0.329644166666668,1.02006180307161,0.323160974829215,0.74834499886385
"specieslatbiTHUPLI",1.82993777777778,0.91237101316765,2.00569477917151,0.0520472735428899
"specieslatbiTSUHET",1.30115305555556,0.790136475079732,1.64674470372256,0.107857154879082
