"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",82.6445178,0.981352898503176,84.2148812379878,3.48990694217882e-105
"specieslatbiALNRUB",4.27609500952383,1.28489255453003,3.32797866595768,0.00117545154609716
"specieslatbiPOPTRI",6.88223161666667,1.47202934775476,4.67533587367936,8.04796456609024e-06
"specieslatbiTHUPLI",7.53827715238096,1.52932803609064,4.92914337178488,2.8010693283026e-06
"specieslatbiTSUHET",5.4405452,3.25477935126276,1.67155576856208,0.0973309538318779
