"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",73.7796562,1.57740304078663,46.7728629223428,1.10419767607808e-76
"specieslatbiALNRUB",7.55820475238097,2.06530538167379,3.65960638046445,0.000382842951180781
"specieslatbiPOPTRI",11.53403855,2.36610456117995,4.87469520123325,3.52257949476849e-06
"specieslatbiTHUPLI",12.3093617047619,2.45820509438462,5.0074591956874,2.00922745631661e-06
"specieslatbiTSUHET",9.8302728,5.23165402945494,1.87899902108476,0.0627762564525457
