"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",78.7762866,1.13906314737255,69.1588405627129,1.54896735650496e-95
"specieslatbiALNRUB",5.19462875714286,1.49138374119124,3.48309332713635,0.000701936384268146
"specieslatbiPOPTRI",8.09819385833334,1.70859472105882,4.73968095448338,6.17805932460184e-06
"specieslatbiTHUPLI",9.30834773333334,1.77510170786829,5.24383909500696,7.2393201849591e-07
"specieslatbiTSUHET",6.52813706666667,3.77784507235604,1.72800550092315,0.0866714956786812
