"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",84.2661781666667,0.838328456961934,100.516900585772,6.65376061917548e-114
"specieslatbiALNRUB",3.86003288095238,1.09762960321817,3.51669895713003,0.000626415386028217
"specieslatbiPOPTRI",5.95069341666667,1.2574926854429,4.73218928869617,6.37192610542963e-06
"specieslatbiTHUPLI",6.94677411904762,1.30644054207207,5.31732895247551,5.24270049733166e-07
"specieslatbiTSUHET",4.79453183333334,2.78042094282034,1.72439063434401,0.0873242172900415
